{'num': 1, 'origin_lang': '&', 'pronun_list': '앤드'},
{'num': 21195, 'origin_lang': 'nihilist', 'pronun_list': '니힐리스트'},
{'num': 21196, 'origin_lang': 'nihonium', 'pronun_list': '니호늄'},
{'num': 21197, 'origin_lang': 'nike', 'pronun_list': '나이키'},
{'num': 21198, 'origin_lang': 'nikethamide', 'pronun_list': '니케서마이드'},
{'num': 21199, 'origin_lang': 'nikethamide', 'pronun_list': '니케트아미드'},
{'num': 21200, 'origin_lang': 'nikkomycin', 'pronun_list': '닉코마이신'},
{'num': 21201, 'origin_lang': 'nilgai', 'pronun_list': '닐가이'},
{'num': 21202, 'origin_lang': 'nilssonia', 'pronun_list': '닐소니아'},
{'num': 21203, 'origin_lang': 'nim', 'pronun_list': '님'},
{'num': 21204, 'origin_lang': 'nimbus', 'pronun_list': '님버스'},
{'num': 21205, 'origin_lang': 'nimodipine', 'pronun_list': '니모디핀'},
{'num': 21206, 'origin_lang': 'nine', 'pronun_list': '나인'},
{'num': 21207, 'origin_lang': 'ninepin', 'pronun_list': '나인핀'},
{'num': 21208, 'origin_lang': 'ninepins', 'pronun_list': '나인핀스'},
{'num': 21209, 'origin_lang': 'nines', 'pronun_list': '나인'},
{'num': 21210, 'origin_lang': 'nineteen', 'pronun_list': '나인틴'},
{'num': 21211, 'origin_lang': 'nineteenth', 'pronun_list': '나인틴스'},
{'num': 21212, 'origin_lang': 'ninetenths', 'pronun_list': '나인텐스'},
{'num': 21213, 'origin_lang': 'ninhydrin', 'pronun_list': '닌하이드린'},
{'num': 21214, 'origin_lang': 'ninhydrin', 'pronun_list': '닌히드린'},
{'num': 21215, 'origin_lang': 'niobium', 'pronun_list': '나이오븀'},
{'num': 21216, 'origin_lang': 'nip', 'pronun_list': '닙'},
{'num': 21217, 'origin_lang': 'niperotidine', 'pronun_list': '니페로티딘'},
{'num': 21218, 'origin_lang': 'nipper', 'pronun_list': '니퍼'},
{'num': 21219, 'origin_lang': 'nipple', 'pronun_list': '니플'},
{'num': 21220, 'origin_lang': 'nipradilol', 'pronun_list': '니프라디롤'},
{'num': 21221, 'origin_lang': 'niridazole', 'pronun_list': '니리다졸'},
{'num': 21222, 'origin_lang': 'nisentil', 'pronun_list': '나이센틸'},
{'num': 21223, 'origin_lang': 'nisin', 'pronun_list': '니신'},
{'num': 21224, 'origin_lang': 'nisobamate', 'pronun_list': '니소바메이트'},
{'num': 21225, 'origin_lang': 'nitecapone', 'pronun_list': '니테카폰'},
{'num': 21226, 'origin_lang': 'nitinol', 'pronun_list': '니티놀'},
{'num': 21227, 'origin_lang': 'nitosol', 'pronun_list': '니토솔'},
{'num': 21228, 'origin_lang': 'nitragin', 'pronun_list': '니트라긴'},
{'num': 21229, 'origin_lang': 'nitragin', 'pronun_list': '니트라진'},
{'num': 21230, 'origin_lang': 'nitramine', 'pronun_list': '나이트라민'},
{'num': 21231, 'origin_lang': 'nitramine', 'pronun_list': '니트라민'},
{'num': 21232, 'origin_lang': 'nitrapyrin', 'pronun_list': '니트라피린'},
{'num': 21233, 'origin_lang': 'nitrate', 'pronun_list': '니트레이트'},
{'num': 21234, 'origin_lang': 'nitrile', 'pronun_list': '나이트릴'},
{'num': 21235, 'origin_lang': 'nitrile', 'pronun_list': '니트릴'},
{'num': 21236, 'origin_lang': 'nitro', 'pronun_list': '나이트로'},
{'num': 21237, 'origin_lang': 'nitro', 'pronun_list': '니트로'},
{'num': 21238, 'origin_lang': 'nitrobacter', 'pronun_list': '니트로박터'},
{'num': 21239, 'origin_lang': 'nitrobacteria', 'pronun_list': '나이트로박테리아'},
{'num': 21240, 'origin_lang': 'nitrobenzene', 'pronun_list': '니트로벤젠'},
{'num': 21241, 'origin_lang': 'nitrobenzol', 'pronun_list': '니트로벤졸'},
{'num': 21242, 'origin_lang': 'nitroberon', 'pronun_list': '나이트로베론'},
{'num': 21243, 'origin_lang': 'nitrocellulose', 'pronun_list': '니트로셀루로오스'},
{'num': 21244, 'origin_lang': 'nitrocellulose', 'pronun_list': '니트로셀룰로오스'},
{'num': 21245, 'origin_lang': 'nitroethane', 'pronun_list': '니트로에탄'},
{'num': 21246, 'origin_lang': 'nitrofurantoin', 'pronun_list': '니트로푸란토인'},
{'num': 21247, 'origin_lang': 'nitrofurazone', 'pronun_list': '나이트로푸라존'},
{'num': 21248, 'origin_lang': 'nitrofurazone', 'pronun_list': '니트로푸라존'},
{'num': 21249, 'origin_lang': 'nitrogen', 'pronun_list': '나이트로젠'},
{'num': 21250, 'origin_lang': 'nitrogen', 'pronun_list': '니트로겐'},
{'num': 21251, 'origin_lang': 'nitrogenase', 'pronun_list': '니트로게나제'},
{'num': 21252, 'origin_lang': 'nitroglycerin', 'pronun_list': '니트로글리세린'},
{'num': 21253, 'origin_lang': 'nitroglycol', 'pronun_list': '니트로글리콜'},
{'num': 21254, 'origin_lang': 'nitroguanidine', 'pronun_list': '니트로구아니딘'},
{'num': 21255, 'origin_lang': 'nitromethane', 'pronun_list': '니트로메탄'},
{'num': 21256, 'origin_lang': 'nitromine', 'pronun_list': '나이트로민'},
{'num': 21257, 'origin_lang': 'nitromine', 'pronun_list': '니트로민'},
{'num': 21258, 'origin_lang': 'nitron', 'pronun_list': '나이트론'},
{'num': 21259, 'origin_lang': 'nitron', 'pronun_list': '니트론'},
{'num': 21260, 'origin_lang': 'nitronaphthalene', 'pronun_list': '니트로나프탈렌'},
{'num': 21261, 'origin_lang': 'nitronium', 'pronun_list': '나이트로늄'},
{'num': 21262, 'origin_lang': 'nitroparaffin', 'pronun_list': '니트로파라핀'},
{'num': 21263, 'origin_lang': 'nitrophenol', 'pronun_list': '니트로페놀'},
{'num': 21264, 'origin_lang': 'nitropropane', 'pronun_list': '나이트로프로페인'},
{'num': 21265, 'origin_lang': 'nitropropane', 'pronun_list': '니트로프로판'},
{'num': 21266, 'origin_lang': 'nitrosamine', 'pronun_list': '니트로사민'},
{'num': 21267, 'origin_lang': 'nitroso', 'pronun_list': '나이트로소'},
{'num': 21268, 'origin_lang': 'nitroso', 'pronun_list': '니트로소'},
{'num': 21269, 'origin_lang': 'nitrosoamine', 'pronun_list': '나이트로소아민'},
{'num': 21270, 'origin_lang': 'nitrosoamine', 'pronun_list': '니트로소아민'},
{'num': 21271, 'origin_lang': 'nitrosomonas', 'pronun_list': '니트로소모나스'},
{'num': 21272, 'origin_lang': 'nitrosoprodenafil', 'pronun_list': '니트로소프로데나필'},
{'num': 21273, 'origin_lang': 'nitrosyl', 'pronun_list': '나이트로실'},
{'num': 21274, 'origin_lang': 'nitrosyl', 'pronun_list': '니트로실'},
{'num': 21275, 'origin_lang': 'nitrotoluene', 'pronun_list': '니트로톨루엔'},
{'num': 21276, 'origin_lang': 'nitroxazepine', 'pronun_list': '니트록사제핀'},
{'num': 21277, 'origin_lang': 'nizatidine', 'pronun_list': '니자티딘'},
{'num': 21278, 'origin_lang': 'no', 'pronun_list': '노'},
{'num': 21279, 'origin_lang': 'no', 'pronun_list': '노타'},
{'num': 21280, 'origin_lang': 'nobby', 'pronun_list': '노비'},
{'num': 21281, 'origin_lang': 'nobelium', 'pronun_list': '노벨륨'},
{'num': 21282, 'origin_lang': 'nobilitas', 'pronun_list': '노빌리타스'},
{'num': 21283, 'origin_lang': 'noblian', 'pronun_list': '노블리안'},
{'num': 21284, 'origin_lang': 'nobyism', 'pronun_list': '노비즘'},
{'num': 21285, 'origin_lang': 'nocardia', 'pronun_list': '노카디아'},
{'num': 21286, 'origin_lang': 'nocardia', 'pronun_list': '노카르디아'},
{'num': 21287, 'origin_lang': 'nock', 'pronun_list': '낙'},
{'num': 21288, 'origin_lang': 'nock', 'pronun_list': '녹'},
{'num': 21289, 'origin_lang': 'noctovision', 'pronun_list': '녹토비전'},
{'num': 21290, 'origin_lang': 'nocturne', 'pronun_list': '녹턴'},
{'num': 21291, 'origin_lang': 'node', 'pronun_list': '노드'},
{'num': 21292, 'origin_lang': 'nodule', 'pronun_list': '노듈'},
{'num': 21293, 'origin_lang': 'noegenesis', 'pronun_list': '노에제네시스'},
{'num': 21294, 'origin_lang': 'noflation', 'pronun_list': '노플레이션'},
{'num': 21295, 'origin_lang': 'noil', 'pronun_list': '노일'},
{'num': 21296, 'origin_lang': 'noire', 'pronun_list': '느와르'},
{'num': 21297, 'origin_lang': 'noise', 'pronun_list': '노이즈'},
{'num': 21298, 'origin_lang': 'noisy', 'pronun_list': '노이지'},
{'num': 21299, 'origin_lang': 'nolina', 'pronun_list': '놀리나'},
{'num': 21300, 'origin_lang': 'nomad', 'pronun_list': '노매드'},
{'num': 21301, 'origin_lang': 'nomany', 'pronun_list': '노머니'},
{'num': 21302, 'origin_lang': 'nomex', 'pronun_list': '노멕스'},
{'num': 21303, 'origin_lang': 'nominal', 'pronun_list': '노미널'},
{'num': 21304, 'origin_lang': 'nominate', 'pronun_list': '노미네이트'},
{'num': 21305, 'origin_lang': 'nomogram', 'pronun_list': '노모그램'},
{'num': 21306, 'origin_lang': 'nomograph', 'pronun_list': '노모그래프'},
{'num': 21307, 'origin_lang': 'nomophobia', 'pronun_list': '노모포비아'},
{'num': 21308, 'origin_lang': 'nomos', 'pronun_list': '노모스'},
{'num': 21309, 'origin_lang': 'non', 'pronun_list': '난'},
{'num': 21310, 'origin_lang': 'non', 'pronun_list': '넌'},
{'num': 21311, 'origin_lang': 'non', 'pronun_list': '논'},
{'num': 21312, 'origin_lang': 'nonabine', 'pronun_list': '노나빈'},
{'num': 21313, 'origin_lang': 'nonacontane', 'pronun_list': '노나콘탄'},
{'num': 21314, 'origin_lang': 'nonacontane', 'pronun_list': '노나콘테인'},
{'num': 21315, 'origin_lang': 'nonacontene', 'pronun_list': '노나콘텐'},
{'num': 21316, 'origin_lang': 'nonacontyne', 'pronun_list': '노나콘틴'},
{'num': 21317, 'origin_lang': 'nonacosane', 'pronun_list': '노나코산'},
{'num': 21318, 'origin_lang': 'nonacosane', 'pronun_list': '노나코세인'},
{'num': 21319, 'origin_lang': 'nonacosene', 'pronun_list': '노나코센'},
{'num': 21320, 'origin_lang': 'nonacosyne', 'pronun_list': '노나코신'},
{'num': 21321, 'origin_lang': 'nonactin', 'pronun_list': '논악틴'},
{'num': 21322, 'origin_lang': 'nonadecane', 'pronun_list': '노나데칸'},
{'num': 21323, 'origin_lang': 'nonadecane', 'pronun_list': '노나데케인'},
{'num': 21324, 'origin_lang': 'nonadecanol', 'pronun_list': '노나데칸올'},
{'num': 21325, 'origin_lang': 'nonadecanone', 'pronun_list': '노나데칸온'},
{'num': 21326, 'origin_lang': 'nonadecyne', 'pronun_list': '노나데킨'},
{'num': 21327, 'origin_lang': 'nonane', 'pronun_list': '노난'},
{'num': 21328, 'origin_lang': 'nonane', 'pronun_list': '노네인'},
{'num': 21329, 'origin_lang': 'nonanediol', 'pronun_list': '노난다이올'},
{'num': 21330, 'origin_lang': 'nonanedione', 'pronun_list': '노난다이온'},
{'num': 21331, 'origin_lang': 'nonanol', 'pronun_list': '노난올'},
{'num': 21332, 'origin_lang': 'nonanone', 'pronun_list': '노난온'},
{'num': 21333, 'origin_lang': 'nonbank', 'pronun_list': '논뱅크'},
{'num': 21334, 'origin_lang': 'nonbinary', 'pronun_list': '넌바이너리'},
{'num': 21335, 'origin_lang': 'noncommercial', 'pronun_list': '넌커머셜'},
{'num': 21336, 'origin_lang': 'noncontact', 'pronun_list': '논컨택트'},
{'num': 21337, 'origin_lang': 'nondestructive', 'pronun_list': '논디스트럭티브'},
{'num': 21338, 'origin_lang': 'nondrop', 'pronun_list': '논드롭'},
{'num': 21339, 'origin_lang': 'none', 'pronun_list': '넌'},
{'num': 21340, 'origin_lang': 'nonet', 'pronun_list': '노넷'},
{'num': 21341, 'origin_lang': 'nonfiction', 'pronun_list': '넌픽션'},
{'num': 21342, 'origin_lang': 'nonfiction', 'pronun_list': '논픽션'},
{'num': 21343, 'origin_lang': 'nonflat', 'pronun_list': '논플랫'},
{'num': 21344, 'origin_lang': 'noni', 'pronun_list': '노니'},
{'num': 21345, 'origin_lang': 'nonimpact', 'pronun_list': '논임팩트'},
{'num': 21346, 'origin_lang': 'nonism', 'pronun_list': '노니즘'},
{'num': 21347, 'origin_lang': 'nonlinear', 'pronun_list': '논리니어'},
{'num': 21348, 'origin_lang': 'nonlocking', 'pronun_list': '난로킹'},
{'num': 21349, 'origin_lang': 'nonnormal', 'pronun_list': '논노멀'},
{'num': 21350, 'origin_lang': 'nonparametric', 'pronun_list': '논패러메트릭'},
{'num': 21351, 'origin_lang': 'nonrip', 'pronun_list': '논립'},
{'num': 21352, 'origin_lang': 'nonrun', 'pronun_list': '논런'},
{'num': 21353, 'origin_lang': 'nonsense', 'pronun_list': '난센스'},
{'num': 21354, 'origin_lang': 'nonsense', 'pronun_list': '넌센스'},
{'num': 21355, 'origin_lang': 'nonstop', 'pronun_list': '논스톱'},
{'num': 21356, 'origin_lang': 'nonterminal', 'pronun_list': '논터미널'},
{'num': 21357, 'origin_lang': 'nontitle', 'pronun_list': '논타이틀'},
{'num': 21358, 'origin_lang': 'nonylphenol', 'pronun_list': '노닐페놀'},
{'num': 21359, 'origin_lang': 'nonyne', 'pronun_list': '노닌'},
{'num': 21360, 'origin_lang': 'noob', 'pronun_list': '늅'},
{'num': 21361, 'origin_lang': 'noodle', 'pronun_list': '누들'},
{'num': 21362, 'origin_lang': 'noracymethadol', 'pronun_list': '놀아시메타돌'},
{'num': 21363, 'origin_lang': 'noradrenalin', 'pronun_list': '노르아드레날린'},
{'num': 21364, 'origin_lang': 'noradrenalin', 'pronun_list': '노아드레날린'},
{'num': 21365, 'origin_lang': 'norbinaltorphimine', 'pronun_list': '놀비날톨피민'},
{'num': 21366, 'origin_lang': 'norbuprenorphine', 'pronun_list': '노르부프레놀핀'},
{'num': 21367, 'origin_lang': 'nordic', 'pronun_list': '노르딕'},
{'num': 21368, 'origin_lang': 'norepinephrine', 'pronun_list': '노르에피네프린'},
{'num': 21369, 'origin_lang': 'norethindrone', 'pronun_list': '노르에틴드론'},
{'num': 21370, 'origin_lang': 'norethindrone', 'pronun_list': '노르에틴트론'},
{'num': 21371, 'origin_lang': 'norethisterone', 'pronun_list': '노르에티스테론'},
{'num': 21372, 'origin_lang': 'norfloxacin', 'pronun_list': '노르플록사신'},
{'num': 21373, 'origin_lang': 'norgestimate', 'pronun_list': '노르게스티메이트'},
{'num': 21374, 'origin_lang': 'norgestrel', 'pronun_list': '노르게스트렐'},
{'num': 21375, 'origin_lang': 'norm', 'pronun_list': '노름'},
{'num': 21376, 'origin_lang': 'norm', 'pronun_list': '놈'},
{'num': 21377, 'origin_lang': 'normal', 'pronun_list': '노말'},
{'num': 21378, 'origin_lang': 'normal', 'pronun_list': '노멀'},
{'num': 21379, 'origin_lang': 'normalization', 'pronun_list': '노멀라이제이션'},
{'num': 21380, 'origin_lang': 'normalize', 'pronun_list': '노멀라이즈'},
{'num': 21381, 'origin_lang': 'normalizing', 'pronun_list': '노멀라이징'},
{'num': 21382, 'origin_lang': 'normcore', 'pronun_list': '놈코어'},
{'num': 21383, 'origin_lang': 'normeperidine', 'pronun_list': '노르메페리딘'},
{'num': 21384, 'origin_lang': 'normetanephrine', 'pronun_list': '노르메타네프린'},
{'num': 21385, 'origin_lang': 'normethadone', 'pronun_list': '노르메타돈'},
{'num': 21386, 'origin_lang': 'norovirus', 'pronun_list': '노로바이러스'},
{'num': 21387, 'origin_lang': 'norpethidine', 'pronun_list': '노르페티딘'},
{'num': 21388, 'origin_lang': 'norpipanone', 'pronun_list': '노르피파논'},
{'num': 21389, 'origin_lang': 'norpseudoephedrine', 'pronun_list': '노르슈도에페드린'},
{'num': 21390, 'origin_lang': 'nortetrazepam', 'pronun_list': '노르테트라제팜'},
{'num': 21391, 'origin_lang': 'north', 'pronun_list': '노스'},
{'num': 21392, 'origin_lang': 'norther', 'pronun_list': '노더'},
{'num': 21393, 'origin_lang': 'northern', 'pronun_list': '노던'},
{'num': 21394, 'origin_lang': 'nortriptyline', 'pronun_list': '노르트리프타일린'},
{'num': 21395, 'origin_lang': 'nortriptyline', 'pronun_list': '노르트리프틸린'},
{'num': 21396, 'origin_lang': 'noscapine', 'pronun_list': '노스카핀'},
{'num': 21397, 'origin_lang': 'nose', 'pronun_list': '노우즈'},
{'num': 21398, 'origin_lang': 'nose', 'pronun_list': '노즈'},
{'num': 21399, 'origin_lang': 'noseroom', 'pronun_list': '노우즈룸'},
{'num': 21400, 'origin_lang': 'noshow', 'pronun_list': '노쇼'},
{'num': 21401, 'origin_lang': 'nosopsyllus', 'pronun_list': '노소실루스'},
{'num': 21402, 'origin_lang': 'nospen', 'pronun_list': '노스펜'},
{'num': 21403, 'origin_lang': 'nostalgia', 'pronun_list': '노스탈쟈'},
{'num': 21404, 'origin_lang': 'nostalgia', 'pronun_list': '노스탤지어'},
{'num': 21405, 'origin_lang': 'nostalgic', 'pronun_list': '노스탤직'},
{'num': 21406, 'origin_lang': 'not', 'pronun_list': '낫'},
{'num': 21407, 'origin_lang': 'notation', 'pronun_list': '노테이션'},
{'num': 21408, 'origin_lang': 'notch', 'pronun_list': '노취'},
{'num': 21409, 'origin_lang': 'notch', 'pronun_list': '노치'},
{'num': 21410, 'origin_lang': 'notchback', 'pronun_list': '노치백'},
{'num': 21411, 'origin_lang': 'notched', 'pronun_list': '노치트'},
{'num': 21412, 'origin_lang': 'notching', 'pronun_list': '노칭'},
{'num': 21413, 'origin_lang': 'notching', 'pronun_list': '놋칭'},
{'num': 21414, 'origin_lang': 'note', 'pronun_list': '노트'},
{'num': 21415, 'origin_lang': 'notebook', 'pronun_list': '노트북'},
{'num': 21416, 'origin_lang': 'notes', 'pronun_list': '노츠'},
{'num': 21417, 'origin_lang': 'notes', 'pronun_list': '노트'},
{'num': 21418, 'origin_lang': 'nothern', 'pronun_list': '노던'},
{'num': 21419, 'origin_lang': 'nothing', 'pronun_list': '너싱'},
{'num': 21420, 'origin_lang': 'nothing', 'pronun_list': '나씽'},
{'num': 21421, 'origin_lang': 'nothosaurus', 'pronun_list': '노토사우루스'},
{'num': 21422, 'origin_lang': 'notoginsenoside', 'pronun_list': '노토진세노사이드'},
{'num': 21423, 'origin_lang': 'notornis', 'pronun_list': '노토르니스'},
{'num': 21424, 'origin_lang': 'noumenon', 'pronun_list': '누메논'},
{'num': 21425, 'origin_lang': 'nova', 'pronun_list': '노바'},
{'num': 21426, 'origin_lang': 'novation', 'pronun_list': '노베이션'},
{'num': 21427, 'origin_lang': 'novel', 'pronun_list': '노블'},
{'num': 21428, 'origin_lang': 'novel', 'pronun_list': '노벨'},
{'num': 21429, 'origin_lang': 'novelize', 'pronun_list': '노벨라이즈'},
{'num': 21430, 'origin_lang': 'novelty', 'pronun_list': '노벨티'},
{'num': 21431, 'origin_lang': 'novembichin', 'pronun_list': '노벰비킨'},
{'num': 21432, 'origin_lang': 'novice', 'pronun_list': '노비스'},
{'num': 21433, 'origin_lang': 'novobiocin', 'pronun_list': '노보비오신'},
{'num': 21434, 'origin_lang': 'novolak', 'pronun_list': '노볼락'},
{'num': 21435, 'origin_lang': 'novoloid', 'pronun_list': '노볼로이드'},
{'num': 21436, 'origin_lang': 'noway', 'pronun_list': '노웨이'},
{'num': 21437, 'origin_lang': 'noxiptiline', 'pronun_list': '녹시프틸린'},
{'num': 21438, 'origin_lang': 'noy', 'pronun_list': '노이'},
{'num': 21439, 'origin_lang': 'nozzle', 'pronun_list': '노즐'},
{'num': 21440, 'origin_lang': 'nu', 'pronun_list': '누'},
{'num': 21441, 'origin_lang': 'nu', 'pronun_list': '뉴'},
{'num': 21442, 'origin_lang': 'nub', 'pronun_list': '너브'},
{'num': 21443, 'origin_lang': 'nub', 'pronun_list': '넙'},
{'num': 21444, 'origin_lang': 'nubark', 'pronun_list': '누바크'},
{'num': 21445, 'origin_lang': 'nubby', 'pronun_list': '너비'},
{'num': 21446, 'origin_lang': 'nubia', 'pronun_list': '누비아'},
{'num': 21447, 'origin_lang': 'nubra', 'pronun_list': '누브라'},
{'num': 21448, 'origin_lang': 'nubuck', 'pronun_list': '누벅'},
{'num': 21449, 'origin_lang': 'nuciferine', 'pronun_list': '누시페린'},
{'num': 21450, 'origin_lang': 'nuclear', 'pronun_list': '뉴클리어'},
