english,korean
 'simulation', '시미어레이시언'
 'simulations', '시미어레이시언즈'
 'simulations', '시미우레이시언즈'
 'simulator', '시미어레이터'
 'simulators', '시미어레이터즈'
 'simulcast', '사이미얼캐스트'
 'simulcast', '시미얼캐스트'
 'simultaneous', '사이멀테이니어스'
 'simultaneously', '사이멀테이니어스리'
 'sin', '신'
 'sinagra', '시내그러'
 'sinai', '사이나이'
 'sinar', '사이너'
 'sinatra', '서나트러'
" ""sinatra's""", '서나트러즈'
 'sinay', '시네이'
 'sinbad', '신배드'
 'sincavage', '신카비지'
 'since', '신스'
 'sincere', '신시르'
 'sincerely', '신시르리'
 'sincerity', '신세러티'
 'sinclair', '신크레르'
 'sinclair', '신크레르'
 'sind', '신드'
 'sindelar', '신디러'
 'sindlinger', '신드리어'
 'sindona', '신도우너'
 'sindoni', '신도우니'
 'sindt', '신트'
 'sine', '사인'
 'sinead', '시네이애드'
 'sinead', '시이니드'
 'sineath', '시네스'
 'sinegal', '시니걸'
 'siner', '사이너'
 'sines', '사인즈'
 'sinewy', '시니우이'
 'sinfonia', '신포우니어'
 'sinful', '신펄'
 'sing', '싱'
" ""sing's""", '싱즈'
 'singapore', '시어포르'
" ""singapore's""", '시어포르즈'
 'singaporean', '싱거포리언'
 'singaporeans', '싱거포리언즈'
 'singe', '신지'
 'singed', '신지드'
 'singel', '싱걸'
 'singer', '시어'
" ""singer's""", '시어즈'
 'singerman', '신저먼'
 'singers', '시어즈'
 'singh', '싱'
" ""singh's""", '싱즈'
" ""singin'""", '시인'
 'singing', '시잉'
 'singlaub', '싱라우브'
 'single', '싱걸'
 'single-handed', '싱걸핸디드'
 'singled', '싱걸드'
 'singlehandedly', '싱걸핸디드리'
 'singler', '싱거러'
 'singler', '싱그러'
 'singles', '싱걸즈'
 'singletary', '싱걸테리'
 'singleterry', '싱걸테리'
 'singleton', '싱걸턴'
" ""singleton's""", '싱걸턴즈'
 'singley', '싱그리'
 'singling', '싱거링'
 'singling', '싱그링'
 'singly', '싱그리'
 'sings', '싱즈'
 'singular', '싱기어러'
 'singularity', '싱기어레러티'
 'singularization', '싱기어러이제이시언'
 'singularly', '싱기어러리'
 'sinha', '신허'
 'sinhalese', '시너리즈'
 'siniard', '시니어드'
 'sinibaldi', '시니발디'
 'siniscalchi', '시니스칼키'
 'sinise', '시니즈'
 'sinisi', '시니시'
 'sinister', '시니스터'
 'sink', '싱크'
 'sinker', '싱커'
 'sinkfield', '싱크필드'
 'sinkhole', '싱크호울'
 'sinkhorn', '싱크헌'
 'sinking', '싱킹'
 'sinkler', '싱크러'
 'sinko', '싱코우'
 'sinks', '싱크스'
 'sinn', '신'
 'sinned', '신드'
 'sinner', '시너'
 'sinners', '시너즈'
 'sinnett', '시니트'
 'sinning', '시닝'
 'sinnott', '시너트'
 'sino', '사이노우'
 'sinopec', '사이노우페크'
 'sinopoli', '시나포우리'
 'sinopoli', '시노우포우리'
 'sinor', '사이너'
 'sinquefield', '신쿠이필드'
 'sins', '신즈'
 'sinsabaugh', '신서보'
 'sinsel', '신설'
 'sinton', '신턴'
 'sinuous', '시눠스'
 'sinus', '사이너스'
 'sinuses', '사이너서즈'
 'sinusoid', '사이너소이드'
 'sinusoidal', '사이너소이덜'
 'sinusoidally', '사이너소이더리'
 'sinyard', '시니아르드'
 'siobhan', '시아우반'
 'sioux', '수'
 'sip', '시프'
 'sipa', '시퍼'
 'sipe', '사이프'
 'sipelstein', '시펄스타인'
 'sipelstein', '시펄스틴'
 'sipes', '사이프스'
 'siphon', '사이펀'
 'siphoned', '사이펀드'
 'siphoning', '사이퍼닝'
 'siphons', '사이펀즈'
 'siple', '사이펄'
 'sipos', '사이포우즈'
 'sipp', '시프'
 'sipped', '시프트'
 'sippel', '시펄'
 'sippican', '시피컨'
 'sipping', '시핑'
 'sipple', '시펄'
 'sips', '시프스'
 'sir', '서'
 'siracusa', '시라쿠서'
 'siracuse', '시라쿠시'
 'siragusa', '시라구서'
 'siravo', '시라보우'
 'sircy', '서키'
 'sire', '사이어'
 'sirek', '사이리크'
 'siren', '사이런'
 'sirena', '시레너'
 'sirens', '사이런즈'
 'sires', '사이르즈'
 'sirhan', '시르핸'
 'sirhan', '시르한'
 'siri', '시리'
 'sirianni', '시리아니'
 'sirignano', '시리니아노우'
 'siris', '사이리스'
 'siris', '시리스'
 'sirius', '시리어스'
 'sirk', '서크'
 'sirkin', '서킨'
 'sirko', '서코우'
 'sirles', '설즈'
 'sirman', '서먼'
 'sirmans', '서먼즈'
 'sirmon', '서먼'
 'sirmons', '서먼즈'
 'sirna', '서너'
 'sirohi', '서오우히'
 'sirois', '사이로아'
 'siroky', '시러키'
 'siron', '시런'
 'sirota', '시로우터'
 'sirowitz', '시러오이츠'
 'sirri', '시리'
 'sirrine', '시리니'
 'sirs', '서르즈'
 'sis', '시스'
 'sisco', '시스코우'
 'siscoe', '시스코우'
 'sisemore', '사이즈모르'
 'sisk', '시스크'
 'siska', '시스커'
 'siskel', '시스컬'
" ""siskel's""", '시스컬즈'
 'siskin', '시스킨'
 'siskind', '시스킨드'
 'sisko', '시스코우'
 'sisler', '시서러'
 'sisler', '시스러'
 'sisley', '시즈리'
 'sisneros', '시스너오우즈'
 'sisney', '시즈니'
 'sison', '시선'
 'sissel', '시설'
 'sissie', '시시'
 'sissom', '시섬'
 'sisson', '시선'
 'sissy', '시시'
 'sistare', '시스타리'
 'sistek', '시스티크'
 'sister', '시스터'
" ""sister's""", '시스터즈'
 'sister-in-law', '시스터인로'
 'sisterhood', '시스터후드'
 'sisters', '시스터즈'
 'sisters-in-law', '시스터진로'
 'sisti', '시스티'
 'sistine', '시스틴'
 'sistine', '시스틴'
 'sisto', '시스토우'
 'sistrunk', '시스트렁크'
 'sisulu', '시수루'
 'sit', '시트'
 'sitar', '시타르'
 'sitars', '시타르즈'
 'sitcom', '시트캄'
 'sitcoms', '시트캄즈'
 'site', '사이트'
" ""site's""", '사이츠'
 'sited', '사이티드'
 'sitek', '시테크'
 'sitenski', '시텐스키'
" ""sitenski's""", '시텐스키즈'
 'sitenskis', '시텐스키즈'
 'sites', '사이츠'
 'sithe', '사이드'
 'siting', '사이팅'
 'sitiveni', '시티비니'
 'sitka', '시트커'
 'sitko', '시트코우'
 'sitler', '사이터러'
 'sitler', '사이트러'
 'sitler', '시트러'
 'sitmar', '시트마르'
 'sito', '시토우'
" ""sito's""", '시토우즈'
 'sitrick', '시트리크'
 'sits', '시츠'
 'sitter', '시터'
 'sitterly', '시터리'
 'sitters', '시터즈'
 'sittig', '시티그'
" ""sittin'""", '시턴'
 'sitting', '시팅'
 'sittler', '시트러'
 'sittner', '시트너'
 'sitton', '시턴'
 'sitts', '시츠'
 'situate', '시추에이트'
 'situated', '시추에이티드'
 'situation', '시추에이시언'
" ""situation's""", '시추에이시언즈'
 'situational', '시추에이시어널'
 'situations', '시추에이시언즈'
 'situs', '사이터스'
 'sitz', '시츠'
 'sitze', '시트즈'
 'sitzer', '시트저'
 'sitzes', '시치즈'
 'sitzman', '시츠먼'
 'sitzmann', '시츠먼'
 'siu', '시우'
 'siuda', '시우더'
 'sivak', '시버크'
 'siver', '사이버'
 'siverling', '시버링'
 'siverson', '시버선'
 'sivertsen', '시버천'
 'sivertson', '시버천'
 'sivils', '시벌즈'
 'sivley', '시브리'
 'sivy', '시비'
 'siwek', '시오이크'
 'six', '시크스'
" ""six's""", '시크시즈'
 'six-pack', '시크스패크'
 'sixed', '시크스트'
 'sixer', '시크서'
 'sixers', '시크서즈'
 'sixes', '시크시즈'
 'sixfold', '시크스포울드'
 'sixteen', '시크스틴'
 'sixteen', '시크스틴'
" ""sixteen's""", '시크스틴즈'
 'sixteens', '시크스틴즈'
 'sixteenth', '시크스틴스'
 'sixteenth', '시크스틴스'
 'sixteenths', '시크스틴스스'
 'sixth', '시크스스'
 'sixths', '시크스스스'
 'sixties', '시크스티즈'
 'sixtieth', '시크스티이스'
 'sixty', '시크스티'
" ""sixty's""", '시크스티즈'
 'sizable', '사이저벌'
 'size', '사이즈'
 'sizeable', '사이저벌'
 'sized', '사이즈드'
 'sizeler', '사이즈러'
 'sizelove', '사이즈러브'
 'sizemore', '사이즈모르'
 'sizer', '사이저'
 'sizes', '사이저즈'
 'sizes', '사이지즈'
 'sizing', '사이징'
 'sizzle', '시절'
 'sizzled', '시절드'
 'sizzler', '시즈러'
 'sizzlers', '시즈러즈'
 'sizzlin', '시즈린'
 'sizzling', '시저링'
 'sizzling', '시즈링'
 'sjoberg', '시오우버그'
 'sjoblom', '시오우브람'
 'sjodin', '시오우딘'
 'sjogren', '시오우그런'
 'sjolander', '시오우랜더'
 'sjoquist', '시오우쿠이스트'
 'sjostrom', '시오우스트럼'
 'ska', '스카'
 'skaar', '스카르'
 'skadden', '스캐딘'
 'skaff', '스캐프'
 'skaggs', '스캐그즈'
 'skains', '스케인즈'
 'skala', '스카러'
 'skalicky', '스커리키'
 'skalla', '스캐러'
 'skalski', '스칼스키'
 'skalsky', '스칼스키'
 'skandia', '스캔디어'
 'skandia', '스캔디어'
 'skandia', '스캔디어'
 'skandinaviska', '스캔디너비스커'
 'skanska', '스캔스커'
 'skarda', '스카르더'
 'skare', '스케르'
 'skase', '스케이즈'
 'skate', '스케이트'
 'skateboard', '스케이트보르드'
 'skateboarding', '스케이트보르딩'
 'skated', '스케이티드'
 'skater', '스케이터'
 'skaters', '스케이터즈'
 'skates', '스케이츠'
 'skating', '스케이팅'
 'skeat', '스키트'
 'skeel', '스킬'
 'skeels', '스킬즈'
 'skeen', '스킨'
 'skeens', '스킨즈'
 'skees', '스키즈'
 'skeet', '스키트'
 'skeete', '스키트'
 'skeeter', '스키터'
 'skeeters', '스키터즈'
 'skeets', '스키츠'
 'skeffington', '스케핑턴'
 'skehan', '스케이언'
 'skein', '스케인'
 'skeins', '스케인즈'
 'skeletal', '스케러털'
 'skeleton', '스케러턴'
 'skeletons', '스케러턴즈'
 'skellenger', '스케린저'
 'skelley', '스케리'
 'skelly', '스케리'
 'skelter', '스켈터'
 'skelton', '스켈턴'
 'skenandore', '스키낸더'
 'skender', '스켄더'
 'skenderian', '스켄데리언'
 'skene', '스킨'
 'skeoch', '스키아치'
 'skeptic', '스케프티크'
 'skeptical', '스케프터컬'
 'skeptical', '스케프티컬'
 'skeptically', '스케프티커리'
 'skeptically', '스케프티크리'
 'skepticism', '스케프티시점'
 'skeptics', '스케프티크스'
 'skerdal', '스케르달'
 'skerry', '스케리'
 'sketch', '스케치'
 'sketchbook', '스케치부크'
 'sketchbooks', '스케치부크스'
 'sketched', '스케치트'
 'sketches', '스케처즈'
 'sketches', '스케치즈'
 'sketching', '스케칭'
 'sketchy', '스케치'
 'skew', '스키우'
 'skewed', '스키우드'
 'skewer', '스키우어'
 'skewered', '스키우어드'
 'skewers', '스키우어즈'
 'skewes', '스키우즈'
 'skewing', '스키우잉'
 'skews', '스키우즈'
 'ski', '스키'
 'skiba', '스카이버'
 'skibbe', '스키브'
 'skibicki', '스키비키'
 'skibinski', '스키빈스키'
 'skibo', '스카이보우'
 'skibo', '스키보우'
 'skid', '스키드'
 'skidded', '스키디드'
 'skidding', '스키딩'
 'skidgel', '스키절'
 'skidmore', '스키드모르'
 'skids', '스키즈'
 'skied', '스키드'
 'skier', '스카이르'
 'skier', '스키어'
 'skiers', '스키어즈'
 'skies', '스카이즈'
 'skiff', '스키프'
 'skiffington', '스키핑턴'
 'skiffs', '스키프스'
 'skiing', '스키잉'
 'skiles', '스카일즈'
 'skill', '스킬'
 'skilled', '스킬드'
 'skillen', '스키런'
 'skillern', '스키런'
 'skillet', '스키러트'
 'skillful', '스킬펄'
 'skillfully', '스킬퍼리'
 'skillin', '스키린'
 'skilling', '스키링'
 'skillings', '스키링즈'
 'skillman', '스킬먼'
 'skills', '스킬즈'
 'skilton', '스킬턴'
 'skim', '스킴'
 'skimmed', '스킴드'
 'skimmer', '스키머'
 'skimmers', '스키머즈'
 'skimming', '스키밍'
 'skimp', '스킴프'
 'skimpier', '스킴피어'
 'skimpiest', '스킴피어스트'
 'skimping', '스킴핑'
 'skimpy', '스킴피'
 'skin', '스킨'
" ""skin's""", '스킨즈'
 'skinflint', '스킨프린트'
 'skinhead', '스킨헤드'
 'skinheads', '스킨헤즈'
 'skinks', '스킹크스'
 'skinless', '스킨러스'
 'skinned', '스킨드'
 'skinner', '스키너'
" ""skinner's""", '스키너즈'
 'skinnier', '스키니어'
 'skinniest', '스키니어스트'
 'skinny', '스키니'
 'skins', '스킨즈'
" ""skins'""", '스킨즈'
 'skip', '스키프'
 'skipjack', '스키프재크'
" ""skipjack's""", '스키프재크스'
 'skipjacks', '스키프재크스'
 'skipp', '스키프'
 'skippa', '스키퍼'
" ""skippa's""", '스키퍼즈'
 'skipped', '스키프트'
 'skipper', '스키퍼'
" ""skipper's""", '스키퍼즈'
 'skippers', '스키퍼즈'
 'skipping', '스키핑'
 'skippy', '스키피'
 'skips', '스키프스'
 'skipton', '스키프턴'
 'skipwith', '스키포이스'
 'skipworth', '스키포어스'
 'skirdall', '스커달'
 'skirmish', '스커미슈'
 'skirmishes', '스커미시이즈'
 'skirmishing', '스커미시잉'
 'skirt', '스커트'
 'skirted', '스커티드'
 'skirting', '스커팅'
 'skirts', '스커츠'
 'skirvin', '스커빈'
 'skis', '스키즈'
 'skit', '스키트'
 'skits', '스키츠'
 'skittish', '스키티슈'
 'skittishness', '스키티슈너스'
 'skittle', '스키털'
 'skittles', '스키털즈'
 'skiver', '스카이버'
 'sklar', '스크라르'
 'sklenar', '스크레너'
 'skoal', '스코울'
 'skoczylas', '스커치러즈'
 'skoda', '스코우다'
 'skoff', '스코프'
 'skog', '스카그'
 'skogen', '스카건'
 'skoglund', '스카그런드'
 'skok', '스카크'
 'skokie', '스코우키'
 'skoler', '스코우러'
 'skolnick', '스코울니크'
 'skolnik', '스코울니크'
 'skolniks', '스코울니크스'
 'skonieczny', '스커니치니'
 'skoog', '스쿠그'
 'skop', '스카프'
 'skopje', '스코피에'
 'skora', '스코러'
 'skorupa', '스커우파'
 'skorupski', '스커어프스키'
 'skousen', '스쿠선'
 'skov', '스카브'
 'skow', '스카우'
 'skowhegan', '스코우히건'
 'skowron', '스카우런'
 'skowronek', '스카우로우네크'
 'skowronski', '스카우란스키'
 'skramstad', '스크램스태드'
 'skrew-up', '스크루어프'
 'skrew-ups', '스크루어프스'
 'skroch', '스크라크'
 'skrocki', '스크라키'
 'skrzypek', '스커지페크'
 'skudra', '스쿠드라'
 'skufca', '스커프카'
 'skulduggery', '스컬더거이'
 'skulk', '스컬크'
 'skulking', '스컬킹'
 'skulks', '스컬크스'
 'skull', '스컬'
 'skullcap', '스컬캐프'
 'skullcaps', '스컬캐프스'
 'skulls', '스컬즈'
 'skunk', '스컹크'
 'skunks', '스컹크스'
 'skura', '스쿠라'
 'skurdal', '스커덜'
 'skurka', '스커카'
 'skutt', '스커트'
 'sky', '스카이'
" ""sky's""", '스카이즈'
 'skybox', '스카이바크스'
 'skyboxes', '스카이바크시즈'
 'skycap', '스카이캐프'
 'skydive', '스카이다이브'
 'skydiving', '스카이다이빙'
 'skydome', '스카이도움'
 'skye', '스카이'
 'skyhawk', '스카이호크'
 'skyhawks', '스카이호크스'
 'skyhigh', '스카이하이'
 'skyhopping', '스카이호핑'
 'skylark', '스카이라르크'
 'skylarks', '스카이라르크스'
 'skylawn', '스카이론'
 'skyles', '스카일즈'
 'skylight', '스카이라이트'
 'skylights', '스카이라이츠'
 'skyline', '스카이라인'
 'skylines', '스카이라인즈'
 'skylite', '스카이라이트'
 'skylites', '스카이라이츠'
 'skynet', '스카이네트'
 'skype', '스카이프'
 'skyrocket', '스카이라커트'
 'skyrocketed', '스카이라커티드'
 'skyrocketing', '스카이라커팅'
 'skyrockets', '스카이라커츠'
 'skyscraper', '스카이스크레이퍼'
 'skyscrapers', '스카이스크레이퍼즈'
 'skytel', '스카이텔'
 'skywalker', '스카이워커'
 'skyward', '스카이오어드'
 'skywave', '스카이웨이브'
 'skyway', '스카이웨이'
 'skywest', '스카이오에스트'
 'skywriter', '스카이라이터'
 'skywriters', '스카이라이터즈'
 'skywriting', '스카이라이팅'
 'slab', '스래브'
 'slabaugh', '스래보'
 'slabs', '스래브즈'
 'slaby', '스레이비'
 'slack', '스래크'
 'slacked', '스래크트'
 'slacken', '스래컨'
 'slackened', '스래컨드'
 'slackening', '스래커닝'
 'slackens', '스래컨즈'
 'slacker', '스래커'
 'slackers', '스래커즈'
 'slackness', '스래크너스'
 'slacks', '스래크스'
 'slade', '스레이드'
 'sladek', '스래디크'
 'sladky', '스래드키'
 'slag', '스래그'
 'slagel', '스래걸'
 'slager', '스레이거'
 'slagging', '스래깅'
 'slaght', '스래트'
 'slagle', '스레이걸'
 'slagter', '스래그터'
 'slain', '스레인'
 'slaine', '스레인'
 'slalom', '스라럼'
 'slam', '스램'
 'slama', '스라머'
 'slammed', '스램드'
 'slammer', '스래머'
 'slamming', '스래밍'
 'slams', '스램즈'
 'slander', '스랜더'
 'slandered', '스랜더드'
 'slanderer', '스랜더어'
 'slandering', '스랜더잉'
 'slanderous', '스랜더어스'
 'slanders', '스랜더즈'
 'slane', '스레인'
 'slaney', '스레이니'
 'slang', '스랭'
 'slanina', '스라니너'
 'slankard', '스랭커드'
 'slant', '스랜트'
 'slanted', '스래너드'
 'slanted', '스래니드'
 'slanted', '스랜티드'
 'slanting', '스랜팅'
 'slap', '스래프'
 'slapdash', '스래프대슈'
 'slape', '스레이프'
 'slaphappy', '스래프해피'
 'slapped', '스래프트'
 'slappey', '스래피'
 'slapping', '스래핑'
 'slaps', '스래프스'
 'slapstick', '스래프스티크'
 'slash', '스래슈'
 'slashed', '스래슈트'
 'slasher', '스래시어'
 'slashes', '스래시이즈'
 'slashing', '스래시잉'
 'slat', '스래트'
 'slate', '스레이트'
 'slated', '스레이티드'
 'slaten', '스레이턴'
 'slater', '스레이터'
" ""slater's""", '스레이터즈'
 'slaters', '스레이터즈'
 'slates', '스레이츠'
 'slather', '스래더'
 'slathered', '스래더드'
 'slathering', '스래더잉'
 'slathers', '스래더즈'
 'slating', '스레이팅'
 'slatkin', '스래트킨'
